senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
1.0,0.0,0.0,0.5279898856626672,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8156836912393364,0.6348077832963777,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.6653350080971994,1.0,1.0,0.0,0.0,0.4624611744906372,0.0,1.0,1.0,0.8065483272602993,0.735048710454937,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2788276367631145,1.0,0.045722006341866184,0.0,0.0,0.0,0.0,0.0,0.0,0.2809080655408074,0.31908736523150594,0,1,1,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.6084613364224105,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7320950411857227,0.6828943413421266,1,0,0,1,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.2932618366808093,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3811185620684719,0.33767368545518633,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.04268426324148891,1.0,0.0,0.7729061525061754,0.0,0.0,0.0,1.0,1.0,0.764742282634824,0.18759741747477907,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.16696121986939952,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7190376639296605,0.3413915175959924,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.33476883937615565,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7702165856013176,0.4384478594467956,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.2829429176572419,0.2677193337096615,1.0,0.0,0.2829429176572419,1.0,0.0,0.0,0.0,0.0,0.34408247596318997,0.29532919194773183,0,1,1,0,0,1,0,0,0,0,0,1
0.9021426874003995,1.0,0.09785731259960051,0.951958231454628,1.0,1.0,1.0,1.0,0.0,0.0,0.09785731259960051,1.0,0.7940257906349958,0.9060769666423928,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.09308571887687334,0.09308571887687334,0.2391846662866393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27124785070310625,0.28933693998876875,1,0,1,0,0,1,0,0,1,0,0,0
0.011507398934759494,0.0,0.0,0.004418280035307129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.571572364826675,0.11404896961148125,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43990285894097614,0.5778345044177755,0.11039710066268175,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860629857263688,0.06607045939083106,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.6010685110350406,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9823689850531161,0.6774573577287566,0.6573444557910655,1,0,1,0,0,0,1,0,0,0,0,0
0.0,1.0,0.0,0.5596222286149068,1.0,1.0,0.0,0.0,0.8663986468693006,0.0,0.0,0.0,0.6109460422751185,0.6000477480008147,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546181134176312,0.36558253622811804,0.07947305582468747,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.490851063618308,1.0,1.0,0.6057074423948017,0.0,0.0,0.0,1.0,1.0,0.8056770021150871,0.611816159676094,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.5975594791886549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535398442977162,0.601048359876307,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.05866786273657489,1.0,0.0,1.0,0.08196961230362743,0.0,0.0,0.0,0.0,0.33975329394472764,0.11946633321061123,0,1,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.8904001727206264,1.0,1.0,0.9406894914607581,1.0,1.0,0.05931050853924191,1.0,1.0,0.9068495010710492,0.9031536798719468,0,1,0,1,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.36688766340484286,1.0,1.0,0.0,1.0,1.0,0.0,0.9902274117820655,1.0,0.8664438756838371,0.5476920071011606,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5202108784750704,1.0,0.0,0.0,0.699018980398421,0.0,0.0,0.0,1.0,0.6528213539301464,0.599684787037174,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741919931619877,0.3561113528859185,0.07798858557828486,1,0,1,0,0,1,0,0,0,0,0,1
1.0,1.0,0.0,0.5799406469417228,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7801572260858707,0.6697538234619408,0,1,0,1,0,1,0,0,0,0,1,0
0.28090552551458425,0.0,0.0,0.11668652841373177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688821882896546,0.12163699314036527,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.48143909971407545,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5809947174739217,0.5417304389447458,1,0,0,1,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.8501727527441129,1.0,1.0,0.0,0.9931280927451761,0.0,0.0,0.0,0.0,0.6221487120316653,0.7960291946837789,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.9061639725307609,1.0,1.0,0.7036528416458047,1.0,1.0,0.29634715835419534,1.0,1.0,0.91137551696352,0.915773985221076,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.03055930963097101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6390831538293265,0.1629099809107127,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.991449434892846,0.16461367856843273,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.008550565107154018,0.6718750029608274,0.3344953405398175,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.3314903247092679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6206047348683407,0.4538603772023821,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02101989573975644,0.004756238848558095,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532574300353478,0.10449014256725238,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.4641445457434916,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7275508772586148,0.5528227889379421,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.5009488449268931,0.045383909566510665,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8242723665597756,0.21110451447310352,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.027912456135224785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7200599315032101,0.15806225774916363,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.9968183518132694,0.0,0.0497519637871241,1.0,0.0,0.0,0.0031816481867306123,0.0,0.0,0.0,0.0,0.2753186105443363,0.11751188278971476,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.04969357795909257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6276002822348017,0.16655853555047145,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.23916024523598411,0.21768718906582618,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7227484886053241,0.36313513012390586,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.3107879027232271,1.0,1.0,0.0,1.0,0.8047416290958594,0.0,1.0,1.0,0.8628142510798351,0.4817351118672232,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.6266818082240199,1.0,1.0,0.0,0.0,1.0,0.6523963115684064,1.0,0.6523963115684064,0.8050969376821099,0.7086021984678011,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.9033481555572089,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7669897977836019,0.8665192983288705,0,1,0,1,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.6552505448462285,0.0,0.0,0.0,1.0,1.0,0.7619185130576344,0.13268789571865475,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.8746719209507064,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8100111591188489,0.8671435631643296,1,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,0.0,0.2861143725768439,1.0,0.23390181607028793,0.0,0.0,0.0,0.0,1.0,0.0,0.6396324858731286,0.43321722939050333,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.47980396461413055,0.0,0.9722844405773876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9732600809380724,0.9680565183754645,0,1,0,1,0,0,0,0,0,1,0,0
0.0,0.0,0.0,0.14766784950779951,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57558254110532,0.2883742329274677,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.36093286268094776,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9670363325552398,0.7194841105740527,0.48210857130320517,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.3339824711205145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09985925908287208,0.14506694473537954,0.28843539169212196,1,0,1,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.21330642970733515,0.0,0.0,0.0,0.7866935702926648,0.0,0.36640830257573415,0.07977548757711911,1,0,1,0,0,1,0,0,0,1,0,0
0.18818405033411634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05893151789174813,0.015824430567723567,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3370991804047012,1.0,0.0,0.1668478847563174,0.0,1.0,0.1668478847563174,1.0,1.0,0.7970107704797911,0.48808700331058424,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.8132539353585257,0.0,0.6090893570957152,0.4304715190225358,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.634344973092463,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7308085428047143,0.7397858213853229,0.6934842630072091,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018164105744793383,0.0038720081931691267,0,1,0,0,1,1,0,0,0,0,1,0
1.0,1.0,0.0,0.45447310931734,0.0,0.0,0.0,0.0,1.0,0.0,0.7778497584554731,1.0,0.2958037397796534,0.43108245325679306,1,0,1,0,0,1,0,0,0,0,0,0
0.0,1.0,0.575245483387766,0.9200732058760425,1.0,0.575245483387766,1.0,1.0,1.0,0.0,0.0,0.575245483387766,0.5022357271460769,0.783789984569374,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.5490786591129857,1.0,1.0,0.24476561707272748,1.0,0.0,0.24476561707272748,1.0,0.24476561707272748,0.7712128670425182,0.658752113813452,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.8004308398828792,1.0,0.9805911963970423,0.0,0.0,0.0,0.0,1.0,1.0,0.7776686038783888,0.8180696521402185,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08123122479496436,0.0,1.0,0.0,0.6275243479669768,0.11682682320020837,1,0,0,1,0,1,0,0,0,0,1,0
0.4435882113282882,0.0,0.0,0.44013324549862143,0.0,0.0,0.0,0.4435882113282882,0.0,0.0,1.0,1.0,0.29534838487741905,0.40475186414683584,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.05626686602015373,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6845992026711518,0.20401482642474136,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.23394625408072844,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6110925535846807,0.3605041038165354,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.16223523181354604,1.0,0.0,0.0,0.11875186078845867,0.0,0.0,1.0,0.0,0.6385983724821924,0.3198829368409644,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19085986246712794,0.0,1.0,0.0,0.633825367982324,0.11759667694099571,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.800578668770728,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7605124970429902,0.13254940391833744,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.010517418465912538,1.0,0.7886029481989117,0.0,0.0,1.0,0.0,0.0,0.21139705180108825,0.6365459789727261,0.13477671792486773,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.3573426960914335,1.0,1.0,0.0,0.0,0.0,0.47967081848808324,0.0,1.0,0.7070196502633604,0.49139014447520624,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.24734413346223305,0.0909403957994292,1.0,1.0,0.0,0.0,0.24734413346223305,0.0,0.0,1.0,0.6945777200883504,0.2525502259200519,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.19489552288409842,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7668359546395996,0.3379319777126279,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6812401944064712,0.12338714071857325,1,0,0,1,0,1,0,0,0,0,0,0
0.5287691133271066,1.0,1.0,0.9086414288626785,1.0,1.0,1.0,0.5287691133271066,0.47123088667289337,0.0,1.0,1.0,0.8736832337691636,0.9070335888305274,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.27758473970616215,0.0,0.10976855012124598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015370466832971188,0.1083321613192012,0,1,0,0,1,1,0,0,0,0,0,1
0.7544966260042496,0.7544966260042496,0.0,0.5240280318728455,0.0,0.0,0.0,0.2455033739957504,1.0,0.0,0.2455033739957504,1.0,0.2684477425144908,0.46403051592451106,1,0,1,0,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01601540404468849,0.0032017947499889325,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015354804523012756,0.0029947762922523974,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.19378963599324125,1.0,1.0,0.0,1.0,1.0,0.0,0.4307012900418241,0.0,0.7151646221727118,0.3618751578936229,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.02930312020169623,1.0,0.001457887775124539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010983545618049045,0.0028724831629389283,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.566017386093755,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6627087869097136,0.620080952340343,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4920273958135691,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836669568385364,0.5454700126382857,0,1,0,1,0,1,0,0,0,0,1,0
0.18928436261932802,1.0,0.0,0.7075236360240166,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8246705786262346,0.7716105079621628,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.5506830302521323,1.0,1.0,0.0,0.0,1.0,0.0,0.11565954548092827,0.8843404545190717,0.713897690849102,0.6484160270707989,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0866809191127674,1.0,0.0,0.36105033053766955,0.0,0.0,0.0,0.0,0.0,0.3021674287311288,0.15001259572395664,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.004051432435097765,0.08143261344281416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08796489572732055,0.02689580668162831,0,1,1,0,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293473519341121,0.10405136096423548,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.7522658155675377,1.0,1.0,0.0,0.0,0.06163589239789646,0.0,1.0,1.0,0.7854051940659885,0.7939751487516071,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.18190297910511777,0.5973518082058981,0.0,0.0,0.0,0.0,1.0,0.40264819179410194,0.0,0.29192282695929334,0.236043003446623,0,1,1,0,0,1,0,0,0,0,0,1
0.4345784642155721,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33285269228581255,0.07427203141101195,1,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.20720353744600178,1.0,0.0,0.0,0.2900786942146628,1.0,0.0,1.0,1.0,0.7824220859311862,0.3859253462135799,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.3193803101429068,1.0,0.0,0.0,1.0,0.0,0.7753721481148089,0.0,1.0,0.7078820987819471,0.4576775067008517,1,0,0,1,0,1,0,0,0,0,0,0
1.0,1.0,0.0,0.5997627654048113,1.0,1.0,0.0,1.0,1.0,0.0,0.08641221259147824,1.0,0.7895532622364975,0.6877865449139484,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.8291841507773675,0.008498423944791262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6175650472731452,0.12800331532955345,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.22308762436102336,0.0,0.0,0.5629616346217492,1.0,0.0,0.0,0.0,0.0,0.1509501952113686,0.22489408816858603,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,0.3294850392870271,0.0,0.0,0.0,0.0,0.0,0.0,0.5503574213426672,0.10686975379475189,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.4638674849160494,1.0,0.0,1.0,0.6481067508723627,0.0,0.0,0.0,0.0,0.36620954703805847,0.4280125492698387,0,1,1,0,0,1,0,0,0,0,0,1
0.5641927872694067,1.0,1.0,0.7763677456998536,1.0,1.0,0.0,1.0,1.0,0.5641927872694067,1.0,1.0,0.8951003795935473,0.824210586113304,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.08434281299194411,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7199112508846307,0.23276235841729015,1,0,0,1,0,1,0,0,0,0,1,0
0.4890937941353941,1.0,0.5109062058646059,0.9960724159889519,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8697994005013499,0.9620738233879256,0,1,0,1,0,0,0,1,1,0,0,0
1.0,0.0,0.0,0.37294889836433776,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.772002321953819,0.5337468252234563,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.12612061753946835,0.8738793824605317,0.92133494678375,1.0,1.0,0.0,0.12612061753946835,1.0,0.0,1.0,1.0,0.8312481729132281,0.908555444076269,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.27466418155962147,1.0,0.0,0.0,0.0,0.5127571368426393,0.5127571368426393,1.0,1.0,0.7727336012813747,0.4213926027659815,1,0,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0143730567447473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5809335482776631,0.13006834039877962,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.3813432355278921,1.0,0.0,0.0,0.0,0.18245118319687048,0.0,1.0,1.0,0.7384251710704768,0.5216199296081883,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.6356539091069032,0.05780661808563617,1.0,0.0,0.0,0.0,0.0,0.0,0.6356539091069032,0.0,0.3459117684850009,0.14998822860415895,0,1,1,0,0,1,0,0,0,1,0,0
0.0,0.1676486798484107,0.0,0.28293264832094045,1.0,1.0,1.0,0.0,0.0,1.0,0.1676486798484107,1.0,0.5537338886839509,0.39943836664076166,1,0,1,0,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.9403167228196427,1.0,0.6533866918690094,1.0,1.0,0.0,0.34661330813099056,0.34661330813099056,1.0,0.8175171209449995,0.9075917311906246,1,0,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.4489335106970317,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8243383355184372,0.5752121596013621,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.033938764900270535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221386179208264,0.13920573180843912,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6089936023769443,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.831417000998956,0.7068981689035837,0,1,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.863624527314257,0.0,0.6695140912448074,0.12189111440808201,0,1,0,1,0,1,0,0,0,0,1,0
0.010465599234143808,0.0,0.0,0.8490953616784481,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9271313234831206,0.8854739455445194,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2913314179252453,1.0,0.75249532660586,0.0,0.0,0.0,0.0,0.0,0.0,0.5738974495416551,0.3865482183967717,0,1,0,1,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.4110945880584686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7222779991116823,0.5321526541451401,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.7610872505683189,0.20072503414188114,0.0,0.0,0.0,0.7610872505683189,0.0,0.0,0.0,0.0,0.10787625777948516,0.19033694824982877,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.5122056485649316,0.0,0.7757791470782218,1.0,0.48779435143506844,0.0,0.0,1.0,0.0,1.0,1.0,0.7849619492999848,0.7951190904247405,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.22436449611379464,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6111832323712421,0.35363058844180123,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.19997626602467222,0.19997626602467222,0.07739002985570283,1.0,0.0,0.19997626602467222,1.0,0.0,0.0,0.0,0.0,0.33405532702076185,0.16334859746502753,1,0,1,0,0,1,0,0,0,1,0,0
1.0,0.0,0.0,0.12587495741685914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7657591321345455,0.21153036717829554,0.18348051921125227,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.5903723177707909,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9225084964044291,0.7106758880689162,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.2114447354442144,1.0,0.9380680367112383,0.0,0.0,1.0,0.0,1.0,1.0,0.8012434358477434,0.39940724886328893,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.8539907382385713,0.939995146498959,0.0,1.0,0.0,0.06000485350104101,0.0,1.0,1.0,0.5217290048153149,0.750721496572052,1,0,1,0,0,0,1,0,0,0,0,0
1.0,0.0,0.0,0.2655217775631227,1.0,0.0,0.0,0.0,1.0,0.0,0.44732965924657575,1.0,0.7147474726344012,0.4250820986436069,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095056453838728,0.00473485038603431,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.2282510176494026,0.0,0.2343376655843849,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6946507763218484,0.40431662405441465,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.04321044910769471,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.672450176829064,0.16995718182682218,0,1,0,1,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.10145597226973777,0.0,0.0,0.0,0.15503184791663582,0.0,0.0,0.0,0.0,0.08049818418035005,0.12241957705545373,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6263009731528718,0.1166865109902332,1,0,0,1,0,1,0,0,0,0,1,0
1.0,0.744498336781922,0.0,0.5320729852299562,1.0,0.0,0.0,1.0,1.0,0.255501663218078,0.0,0.0,0.6341683209118151,0.5983789067860148,0,1,0,1,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.06158812325579327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348698052628954,0.1897452617724884,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6376129801054982,0.11809155225654265,1,0,0,1,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.08710914728793305,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6217400767804722,0.23781255826732306,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7779451037759106,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8821602701662576,0.8354881945449865,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.07192715477030531,0.0,0.0,0.0,0.7909263439862528,0.0,0.0,0.0,0.0,0.10880130890044441,0.09547091973645315,0,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,0.0,0.19039647724913017,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7692618186855863,0.3269270808405863,0,1,0,1,0,1,0,0,0,0,1,0
0.48112525369765324,0.0,0.0,0.4283506219917356,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7265423877237867,0.5428018221178782,0,1,0,1,0,1,0,0,0,0,0,0
0.6557839463328023,0.0,0.0,0.791569335669372,1.0,0.34421605366719765,0.34421605366719765,1.0,1.0,1.0,0.6557839463328023,0.34421605366719765,0.5591949137948906,0.7235867411260335,0,1,1,0,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.0012416048747075166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850202888131706,0.06725091679769861,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.08309880062356059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179609515826575,0.06597640998809187,1,0,0,0,1,0,0,0,0,0,0,1
